test	permutation	random_gene_rate	observed_gene_rate
cold DEGs with >=2 cold candidate SNPs in cis	30	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	31	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	32	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	33	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	34	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	35	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	36	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	37	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	38	0.188888888888889	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	39	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	40	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	41	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	42	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	43	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	44	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	45	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	46	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	47	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	48	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	49	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	50	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	51	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	52	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	53	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	54	0.0888888888888889	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	55	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	56	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	57	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	58	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	59	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	60	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	61	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	62	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	63	0.1	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	64	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	65	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	66	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	67	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	68	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	69	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	70	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	71	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	72	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	73	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	74	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	75	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	76	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	77	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	78	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	79	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	80	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	81	0.0851851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	82	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	83	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	84	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	85	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	86	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	87	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	88	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	89	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	90	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	91	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	92	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	93	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	94	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	95	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	96	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	97	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	98	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	99	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	100	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	101	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	102	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	103	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	104	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	105	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	106	0.188888888888889	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	107	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	108	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	109	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	110	0.181481481481482	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	111	0.185185185185185	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	112	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	113	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	114	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	115	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	116	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	117	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	118	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	119	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	120	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	121	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	122	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	123	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	124	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	125	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	126	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	127	0.181481481481482	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	128	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	129	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	130	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	131	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	132	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	133	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	134	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	135	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	136	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	137	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	138	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	139	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	140	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	141	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	142	0.1	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	143	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	144	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	145	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	146	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	147	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	148	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	149	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	150	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	151	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	152	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	153	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	154	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	155	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	156	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	157	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	158	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	159	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	160	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	161	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	162	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	163	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	164	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	165	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	166	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	167	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	168	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	169	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	170	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	171	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	172	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	173	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	174	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	175	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	176	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	177	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	178	0.188888888888889	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	179	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	180	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	181	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	182	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	183	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	184	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	185	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	186	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	187	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	188	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	189	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	190	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	191	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	192	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	193	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	194	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	195	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	196	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	197	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	198	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	199	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	200	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	201	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	202	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	203	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	204	0.0962962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	205	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	206	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	207	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	208	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	209	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	210	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	211	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	212	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	213	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	214	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	215	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	216	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	217	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	218	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	219	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	220	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	221	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	222	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	223	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	224	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	225	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	226	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	227	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	228	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	229	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	230	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	231	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	232	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	233	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	234	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	235	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	236	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	237	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	238	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	239	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	240	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	241	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	242	0.0925925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	243	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	244	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	245	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	246	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	247	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	248	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	249	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	250	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	251	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	252	0.2	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	253	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	254	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	255	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	256	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	257	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	258	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	259	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	260	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	261	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	262	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	263	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	264	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	265	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	266	0.192592592592593	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	267	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	268	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	269	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	270	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	271	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	272	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	273	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	274	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	275	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	276	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	277	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	278	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	279	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	280	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	281	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	282	0.0888888888888889	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	283	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	284	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	285	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	286	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	287	0.0962962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	288	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	289	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	290	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	291	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	292	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	293	0.181481481481482	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	294	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	295	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	296	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	297	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	298	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	299	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	300	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	301	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	302	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	303	0.181481481481482	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	304	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	305	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	306	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	307	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	308	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	309	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	310	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	311	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	312	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	313	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	314	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	315	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	316	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	317	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	318	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	319	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	320	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	321	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	322	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	323	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	324	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	325	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	326	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	327	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	328	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	329	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	330	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	331	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	332	0.140740740740741	0.162962962962963
